gvkey_x,datadate_x,fyear,indfmt_x,consol_x,popsrc_x,datafmt_x,tic,conm,curcd_x,fyr,act,at,cogs,dltt,dp,intan,lct,lt,ni,oancf,ppegt,rect,revt,xopr,xsga,costat_x,gsector,gsubind,idbflag,sic,data_year,RESTATEMENT_NOTIFICATION_KEY,RESTATEMENT_TYPE_FKEY,RESTATEMENT_TYPE,FILE_DATE,COMPANY_FKEY,BEST_EDGAR_TICKER,fraud_year,is_fraud,ivao,ivst,rect_lag,revt_lag,cogs_lag,act_lag,ppegt_lag,ivst_lag,at_lag,dp_lag,xsga_lag,dltt_lag,lt_lag,ni_lag,oancf_lag,DSRI,GMI,AQI,SGI,DEPI,SGAI,LVGI,TATA,M_score,M_score_pred,A,C,D,E,z_score,bankruptcy_risk,new_z_score,B
16522,2015-12-31,2015,INDL,C,D,STD,FARE,WORLD MOTO INC,USD,12,0.031,0.069,1.098,0.005,0.008,0.0,1.494,1.942,-2.869,-0.782,0.044,0.0,0.002,1.098,,I,45,45203010,D,3824,2015,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.193,0.033,0.0,0.257,0.007,1.185,0.0,1.846,-2.161,-1.075,,,-0.7208976157082744,inf,1.1375,,3.928423383108012,-30.246376811594203,,False,-21.202898550724637,15.91304347826087,-0.9644696189495365,0.02898550724637681,-94.0018701771668,Distress,-39.052454051553,-86.08695652173913
16522,2016-12-31,2016,INDL,C,D,STD,FARE,WORLD MOTO INC,USD,12,0.02,0.046,0.0,0.055,0.008,0.0,2.613,2.668,-1.291,-0.325,0.051,0.0,0.0,0.205,0.205,I,45,45203010,D,3824,2016,,,,,,,,0,0.0,0.0,0.0,0.002,1.098,0.031,0.044,0.0,0.069,0.008,,0.005,1.942,-2.869,-0.782,,,6.2500000000000036,0.0,1.1346153846153846,,2.0978428351309715,-21.0,,False,-56.369565217391305,4.456521739130435,-0.9827586206896552,0.0,-273.60052473763113,Distress,-160.1280412293853,-157.19565217391303
18163,2012-10-31,2012,INDL,C,D,STD,GULD,GOLD HILL RESOURCES INC,USD,10,,,,,,,,,,,,,,,,I,45,45203010,D,3829,2012,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,Grey,,
18163,2013-10-31,2013,INDL,C,D,STD,GULD,GOLD HILL RESOURCES INC,USD,10,0.309,0.332,0.265,0.187,0.034,0.0,0.369,0.556,-0.262,-0.37,0.314,0.0,0.862,1.059,0.794,I,45,45203010,D,3829,2013,,,,,,,,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.32530120481927705,,False,-0.18072289156626503,3.189759036144578,-0.40287769784172667,2.5963855421686746,11.559176995752793,Safe,11.534571487388403,-0.7891566265060241
18291,2010-12-31,2010,INDL,C,D,STD,CTRL,CONTROL4 CORP,USD,12,,,,,,,,,,,,,,,,I,45,45203010,D,3829,2010,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,Grey,,
18291,2011-12-31,2011,INDL,C,D,STD,CTRL,CONTROL4 CORP,USD,12,40.146,43.534,48.78,1.349,1.754,1.197,15.79,19.727,-3.885,-0.586,9.797,10.662,93.376,95.342,46.562,I,45,45203010,D,3829,2011,,,,,,,,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,-0.07577985023200258,,False,0.559470758487619,2.190058345201452,1.2068231358037207,2.1448982404557357,10.642612740305221,Safe,9.7775391906444,-0.08924059355905728
18291,2012-12-31,2012,INDL,C,D,STD,CTRL,CONTROL4 CORP,USD,12,46.159,50.638,55.24,1.838,1.985,0.926,22.869,26.928,-3.723,0.991,11.246,13.078,109.512,105.882,50.642,I,45,45203010,D,3829,2012,,,,,,,,0,0.0,0.0,10.662,93.376,48.78,40.146,9.797,0.0,43.534,1.754,46.562,1.349,19.727,-3.885,-0.586,1.0458663984581573,0.9637103542928893,0.9077326011619278,1.1728067169294036,1.0121436703769309,0.9273694346346307,1.173392518111524,-0.09309214423950392,-2.8184848009643186,False,0.4599312769066709,2.0909593585844624,0.8804961378490789,2.1626446542122517,9.932685691714543,Safe,9.227253458665997,-0.15024290058849085
18291,2013-12-31,2013,INDL,C,D,STD,CTRL,CONTROL4 CORP,USD,12,116.695,122.686,61.714,1.828,2.52,0.928,21.917,24.212,3.503,3.668,13.278,15.064,128.511,120.997,59.283,I,45,45203010,D,3829,2013,,,,,,,,0,0.0,0.0,13.078,109.512,55.24,46.159,11.246,0.0,50.638,1.985,50.642,1.838,26.928,-3.723,0.991,0.9815679771082866,0.9534489855370227,0.44446148230971094,1.1734878369493753,0.9405229781429615,0.9975639160570944,0.37363111940903826,-0.0013448967282330504,-2.3991138061984,False,0.772524982475588,0.9862331480364507,4.067156781761111,1.0474789299512577,7.622529205910096,Safe,6.343376511659034,-0.03345940042058588
18291,2014-12-31,2014,INDL,C,D,STD,CTRL,CONTROL4 CORP,USD,12,119.463,142.03,69.405,0.913,3.038,1.64,21.524,23.728,8.156,11.248,15.136,20.155,148.8,136.852,67.447,I,45,45203010,D,3829,2014,,,,,,,,0,14.509,53.834,15.064,128.511,61.714,116.695,13.278,0.0,122.686,2.52,59.283,1.828,24.212,3.503,3.668,1.1555263871460264,0.9741513414846342,5.500627169254279,1.1578775357751478,0.9542478398070573,0.9825843354293484,0.8173955498032536,-0.021770048581285634,-0.43590008344514336,True,0.6895655847356191,0.9635429134689855,4.985755225893459,1.0476659860592834,8.086220438218607,Safe,6.65189246066417,0.028522143209181165
18291,2015-12-31,2015,INDL,C,D,STD,CTRL,CONTROL4 CORP,USD,12,112.606,141.863,76.951,0.186,4.4,7.307,25.294,26.418,-1.652,4.414,19.024,21.322,163.179,158.186,81.235,I,45,45203010,D,3829,2015,,,,,,,,0,13.716,38.057,20.155,148.8,69.405,119.463,15.136,53.834,142.03,3.038,67.447,0.913,23.728,8.156,11.248,0.9646811676807521,1.0097321305986229,0.6003222677935717,1.0966330645161289,0.8899090608961853,1.0982955181924732,1.0809349465560598,-0.04275956380451562,-2.8387328847318494,False,0.6154670350972417,1.1150617144710038,4.369937164054811,1.1502576429372,8.214158995246008,Safe,6.903440694753454,0.01691068143208589
18291,2016-12-31,2016,INDL,C,D,STD,CTRL,CONTROL4 CORP,USD,12,112.65,165.058,96.591,0.0,7.916,39.929,27.475,28.176,12.954,17.866,19.165,24.727,208.802,192.091,95.5,I,45,45203010,D,3829,2016,,,,,,,,0,4.008,23.217,21.322,163.179,76.951,112.606,19.024,38.057,141.863,4.4,81.235,0.186,26.418,-1.652,4.414,0.9063023434151233,0.9832937239457717,-0.3096996373749287,1.2795886725620331,0.6426145118001308,0.9187340234744904,0.910258956115605,-0.029759236147293675,-2.991768043152444,False,0.5160307285923736,1.1637787929091592,4.858106189664963,1.2650219922693842,8.769814700724785,Safe,7.367535662679557,0.09301578838953581
18291,2017-12-31,2017,INDL,C,D,STD,CTRL,CONTROL4 CORP,USD,12,145.556,214.455,113.152,0.0,8.898,47.948,38.8,39.682,15.979,27.49,23.537,29.925,244.725,221.186,108.034,I,45,45203010,D,3829,2017,,,,,,,,0,12.038,44.33,24.727,208.802,96.591,112.65,19.165,23.217,165.058,7.916,95.5,0.0,28.176,12.954,17.866,1.0325689164350775,0.9995679868158555,0.07922320341596086,1.1720433712320764,1.0655224124750364,0.965191306964383,1.0839633947368215,-0.053675596278939634,-2.933877810953241,False,0.497801403557856,1.0313865379683382,4.404339499017187,1.1411484926907742,7.98923026442395,Safe,6.673877556829763,0.14610058054137232
18291,2018-12-31,2018,INDL,C,D,STD,CTRL,CONTROL4 CORP,USD,12,175.248,252.548,123.112,0.0,9.41,42.181,40.862,46.201,43.84,34.95,27.699,33.016,272.458,241.517,118.405,I,45,45203010,D,3829,2018,,,,,,,,0,0.0,53.053,29.925,244.725,113.152,145.556,23.537,44.33,214.455,8.898,108.034,0.0,39.682,15.979,27.49,0.9909895380899892,0.9808315092226185,-2.840425039163594,1.1133231177852694,1.0818526843599732,0.984437975657171,0.9886670620796564,0.03520122907328508,-3.7683559344230826,False,0.5321206265739582,0.956321174588593,4.466288608471678,1.0788364984082235,7.969730321742334,Safe,6.5574536179528975,0.2976543072999984
20232,2012-10-31,2012,INDL,C,D,STD,KEYS,KEYSIGHT TECHNOLOGIES INC,USD,10,993.0,2133.0,1372.0,0.0,62.0,495.0,595.0,828.0,841.0,724.0,1256.0,392.0,3315.0,2520.0,1148.0,A,45,45203010,D,3825,2012,,,,,,,,0,26.0,0.0,,,,,,,,,,,,,,,,,,,,,0.05485232067510549,,False,0.18659165494608532,1.1814345991561181,1.576086956521739,1.5541490857946554,7.174437921686133,Safe,6.351456287327504,0.39428035630567276
20232,2013-10-31,2013,INDL,C,D,STD,KEYS,KEYSIGHT TECHNOLOGIES INC,USD,10,972.0,2028.0,1187.0,0.0,73.0,439.0,560.0,783.0,457.0,566.0,1235.0,340.0,2888.0,2303.0,1116.0,A,45,45203010,D,3825,2013,,,,,,,,0,44.0,0.0,392.0,3315.0,1372.0,993.0,1256.0,0.0,2133.0,62.0,1148.0,0.0,828.0,841.0,724.0,0.9955869466900333,0.9951353254185499,1.6229978575800874,0.8711915535444947,0.8428710998399401,1.1158572779831477,0.9946134551067661,-0.05374753451676528,-2.637555146155496,False,0.20315581854043394,1.1356015779092703,1.5900383141762453,1.4240631163708086,7.265413521050126,Safe,6.305121318778481,0.6400394477317555
20232,2014-10-31,2014,INDL,C,D,STD,KEYS,KEYSIGHT TECHNOLOGIES INC,USD,10,1850.0,3050.0,1231.0,1099.0,82.0,410.0,769.0,2281.0,392.0,563.0,1555.0,380.0,2933.0,2305.0,1074.0,A,45,45203010,D,3825,2014,,,,,,,,0,63.0,0.0,340.0,2888.0,1187.0,972.0,1235.0,0.0,2028.0,73.0,1116.0,0.0,783.0,457.0,566.0,1.1004993882994725,1.014985018440095,1.3186921879292979,1.0155817174515236,1.1141661072574027,0.9476003504797099,2.8702719678412163,-0.0560655737704918,-3.0887458482420374,False,0.35442622950819674,0.7557377049180328,0.3371328364752302,0.9616393442622951,4.85890265270481,Safe,4.172833824106482,0.5540983606557377
20232,2015-10-31,2015,INDL,C,D,STD,KEYS,KEYSIGHT TECHNOLOGIES INC,USD,10,1579.0,3508.0,1165.0,1099.0,96.0,946.0,686.0,2206.0,513.0,376.0,1629.0,398.0,2856.0,2292.0,1127.0,A,45,45203010,D,3825,2015,,,,,,,,0,70.0,0.0,380.0,2933.0,1231.0,1850.0,1555.0,0.0,3050.0,82.0,1074.0,1099.0,2281.0,392.0,563.0,1.0756062951496388,0.9800812669629613,-0.7347391073923576,0.9737470167064439,0.9000839951130116,1.0776394822360975,0.8501489410510549,0.03905359179019384,-2.938322839234243,False,0.25456100342075255,0.6533637400228051,0.5902085222121487,0.814139110604333,4.509028192004598,Safe,3.804829996660916,0.6279931584948689
20232,2016-10-31,2016,INDL,C,D,STD,KEYS,KEYSIGHT TECHNOLOGIES INC,USD,10,1854.0,3803.0,1166.0,1101.0,128.0,944.0,644.0,2290.0,335.0,416.0,1676.0,437.0,2918.0,2367.0,1201.0,A,45,45203010,D,3825,2016,,,,,,,,0,55.0,1.0,398.0,2856.0,1165.0,1579.0,1629.0,0.0,3508.0,96.0,1127.0,1099.0,2206.0,513.0,376.0,1.0746604854292023,0.9861354930099894,0.8363362257866598,1.0217086834733893,0.7843478260869565,1.0430184887973128,0.9464323690628825,-0.021298974493820667,-2.579729298633072,False,0.3181698658953458,0.6224033657638707,0.6606986899563319,0.7672889823823298,4.533758156913583,Safe,3.7704434892242045,0.6673678674730475
20232,2017-10-31,2017,INDL,C,D,STD,KEYS,KEYSIGHT TECHNOLOGIES INC,USD,10,2177.0,5933.0,1255.0,2041.0,223.0,2737.0,819.0,3623.0,102.0,313.0,1749.0,587.0,3189.0,2673.0,1418.0,A,45,45203010,D,3825,2017,,,,,,,,0,63.0,0.0,437.0,2918.0,1166.0,1854.0,1676.0,1.0,3803.0,128.0,1201.0,1101.0,2290.0,335.0,416.0,1.2291006054134885,0.9900266009286581,4.729665703294636,1.092871830020562,0.6274447416304575,1.0803487947354418,1.0706497797110495,-0.03556379571886061,-0.93103610676094,True,0.22888926344176638,0.45053092870385975,0.6375931548440519,0.5375021068599359,3.3044335264813505,Grey,2.7450180142979437,0.4449688184729479
20232,2018-10-31,2018,INDL,C,D,STD,KEYS,KEYSIGHT TECHNOLOGIES INC,USD,10,2378.0,5824.0,1441.0,1294.0,307.0,1816.0,1462.0,3391.0,165.0,555.0,1832.0,680.0,3878.0,3149.0,1708.0,A,45,45203010,D,3825,2018,,,,,,,,0,46.0,2.0,587.0,3189.0,1255.0,2177.0,1749.0,0.0,5933.0,223.0,1418.0,2041.0,3623.0,102.0,313.0,0.9526152418790136,0.9650598017677972,0.8182210477614065,1.216055189714644,0.7878986594076022,0.9905088266893423,0.8426346864426181,-0.06696428571428571,-2.707386477299411,False,0.15728021978021978,0.5406936813186813,0.7174874668239457,0.6658653846153846,3.7436621229515104,Safe,3.1665222772748485,0.48162774725274726
20232,2019-10-31,2019,INDL,C,D,STD,KEYS,KEYSIGHT TECHNOLOGIES INC,USD,10,3215.0,6623.0,1463.0,1792.0,306.0,1699.0,1003.0,3619.0,621.0,998.0,1923.0,713.0,4303.0,3288.0,1825.0,A,45,45203010,D,3825,2019,,,,,,,,0,46.0,0.0,680.0,3878.0,1441.0,2378.0,1832.0,2.0,5824.0,307.0,1708.0,1294.0,3391.0,165.0,555.0,0.9449679430219683,0.9521398245066064,0.8100802189827241,1.1095925734914904,1.045481212587887,0.9629671254900318,1.0156277298267367,-0.05692284463234184,-2.7947229448816198,False,0.33398761890382,0.49645175902159144,0.8300635534678088,0.649705571493281,3.9110231841718823,Safe,3.217120728391856,0.517288237958629
20232,2020-10-31,2020,INDL,C,D,STD,KEYS,KEYSIGHT TECHNOLOGIES INC,USD,10,3374.0,7218.0,1364.0,1938.0,324.0,1898.0,1081.0,3921.0,627.0,1016.0,2216.0,659.0,4221.0,3160.0,1796.0,A,45,45203010,D,3825,2020,,,,,,,,0,61.0,9.0,713.0,4303.0,1463.0,3215.0,1923.0,0.0,6623.0,306.0,1825.0,1792.0,3619.0,621.0,998.0,0.9422190456918638,0.9751066219357912,1.0003645021378462,0.9809435277713223,1.0762175365136333,1.0032275673167106,0.9935365338271398,-0.053893045164865615,-2.8049954257129652,False,0.3176780271543364,0.4377944028816847,0.8408569242540168,0.5847880299251871,3.7013553848100997,Safe,3.0003821304089096,0.5615128844555278
20232,2021-10-31,2021,INDL,C,D,STD,KEYS,KEYSIGHT TECHNOLOGIES INC,USD,10,3834.0,7781.0,1581.0,1982.0,291.0,1900.0,1309.0,3997.0,894.0,1322.0,2401.0,765.0,4941.0,3569.0,1988.0,A,45,45203010,D,3825,2021,,,,,,,,0,,0.0,659.0,4221.0,1364.0,3374.0,2216.0,9.0,7218.0,324.0,1796.0,1938.0,3921.0,627.0,1016.0,0.9916913356053633,0.9953377246420957,0.8858171887158972,1.1705756929637527,1.1800308466596314,0.9456067115346388,0.9466436321015921,-0.055005783318339545,-2.59394732512898,False,0.32450841794113866,0.4586814034185837,0.9467100325243933,0.635008353682046,3.9961843539189537,Safe,3.227657411706769,0.6357794627939853
20232,2022-10-31,2022,INDL,C,D,STD,KEYS,KEYSIGHT TECHNOLOGIES INC,USD,10,4234.0,8098.0,1750.0,1979.0,220.0,1771.0,1407.0,3937.0,1124.0,1144.0,2451.0,954.0,5420.0,3874.0,2124.0,A,45,45203010,D,3825,2022,,,,,,,,0,,0.0,765.0,4941.0,1581.0,3834.0,2401.0,0.0,7781.0,291.0,1988.0,1982.0,3997.0,894.0,1322.0,1.1368482743650967,1.0042865485756447,0.878193695790601,1.0969439384739932,1.3124088207483455,0.9739882097010105,0.9507301239693335,-0.0024697456162015314,-2.269615691676659,False,0.34909854285008646,0.4783897258582366,1.0568961137922275,0.669301061990615,4.350610871535401,Safe,3.483507876807307,0.7496912817979748
20232,2023-10-31,2023,INDL,C,D,STD,KEYS,KEYSIGHT TECHNOLOGIES INC,USD,10,4809.0,8683.0,1717.0,1387.0,210.0,1795.0,2049.0,4029.0,1057.0,1408.0,2610.0,978.0,5464.0,3846.0,2129.0,A,45,45203010,D,3825,2023,,,,,,,,0,,0.0,954.0,5420.0,1750.0,4234.0,2451.0,0.0,8098.0,220.0,2124.0,1979.0,3937.0,1124.0,1144.0,1.0169019402009265,0.9874014833022631,0.8342820190496775,1.0081180811808117,1.106059795689148,0.994282383855429,0.8538045438939892,-0.04042381665323045,-2.6589677852148803,False,0.3178624899228377,0.4429344696533456,1.1551253412757507,0.6292755959921686,4.314749741215985,Safe,3.412589013254046,0.8209144304963722
20232,2024-10-31,2024,INDL,C,D,STD,KEYS,KEYSIGHT TECHNOLOGIES INC,USD,10,4257.0,9269.0,1566.0,1987.0,264.0,2995.0,1427.0,4164.0,614.0,1052.0,2714.0,1001.0,4979.0,3735.0,2169.0,A,45,45203010,D,3825,2024,,,,,,,,0,,0.0,978.0,5464.0,1717.0,4809.0,2610.0,0.0,8683.0,210.0,2129.0,1387.0,4029.0,1057.0,1408.0,1.1232173081954433,1.0004118800778523,1.7030989032449262,0.9112371888726208,0.8400225660863959,1.1180274201906344,1.0639077933736014,-0.047254288488510085,-2.442245859837518,False,0.30531880461754235,0.40295609019311684,1.2259846301633046,0.5371669004207573,4.138255574731924,Safe,3.2293672074153785,0.8352573093106053
21295,2016-12-31,2016,INDL,C,D,STD,FCUV,FOCUS UNIVERSAL INC,USD,12,0.489,0.522,0.056,0.0,0.001,0.0,0.431,0.432,-0.441,-0.401,0.01,0.036,0.337,0.779,0.723,A,45,45203010,D,3829,2016,,,,,,,,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,-0.07662835249042141,,False,0.1111111111111111,1.4923371647509578,0.2083333333333334,0.6455938697318008,4.645881226053639,Safe,4.732591954022989,-0.8448275862068966
21295,2017-12-31,2017,INDL,C,D,STD,FCUV,FOCUS UNIVERSAL INC,USD,12,0.477,0.491,0.724,0.082,0.002,0.0,0.482,0.564,-0.626,-0.446,0.01,0.027,0.899,1.416,0.692,A,45,45203010,D,3829,2017,,,,,,,,0,0.0,0.0,0.036,0.337,0.056,0.489,0.01,0.0,0.522,0.001,0.723,0.0,0.432,-0.441,-0.401,0.28114571746384875,4.283493005510809,0.18489329673248941,2.6676557863501484,0.5454545454545455,0.35878808019360686,1.5897827562797011,-0.3665987780040733,-2.0995747003698426,False,-0.010183299389002046,2.883910386965377,-0.12943262411347511,1.8309572301425663,8.215619447935174,Safe,8.885312432291894,-2.1731160896130346
21295,2018-12-31,2018,INDL,C,D,STD,FCUV,FOCUS UNIVERSAL INC,USD,12,4.692,9.278,0.138,0.0,0.028,0.0,0.212,0.212,-2.025,-1.412,4.61,0.051,0.308,1.864,1.726,A,45,45203010,D,3829,2018,58985.0,1.0,Restatement - Financial,2018-04-02,1590418.0,FCUV,2018.0,1,0.0,0.0,0.027,0.899,0.724,0.477,0.01,0.0,0.491,0.002,0.692,0.082,0.564,-0.626,-0.446,5.513347763347763,0.3526794477524048,-0.31752532873463124,0.3426028921023359,27.607142857142854,7.280206065610691,0.01736722644265839,-0.06607027376589782,2.2036203289287086,True,0.48286268592369047,0.2009053675361069,42.76415094339623,0.03319680965725372,26.46754424139881,Safe,18.682226862490698,-0.3332614787669756
21295,2018-12-31,2018,INDL,C,D,STD,FCUV,FOCUS UNIVERSAL INC,USD,12,4.692,9.278,0.138,0.0,0.028,0.0,0.212,0.212,-2.025,-1.412,4.61,0.051,0.308,1.864,1.726,A,45,45203010,D,3829,2018,59750.0,1.0,Restatement - Financial,2018-08-14,1590418.0,FCUV,2018.0,1,0.0,0.0,0.051,0.308,0.138,4.692,4.61,0.0,9.278,0.028,1.726,0.0,0.212,-2.025,-1.412,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.06607027376589782,-2.789142810950636,False,0.48286268592369047,0.2009053675361069,42.76415094339623,0.03319680965725372,26.161982697962724,Safe,18.497362128711863,-0.5515197240784652
21295,2019-12-31,2019,INDL,C,D,STD,FCUV,FOCUS UNIVERSAL INC,USD,12,2.44,7.229,1.333,0.095,0.161,0.0,0.433,0.54,-3.176,-1.698,4.994,0.137,1.46,4.123,2.79,A,45,45203010,D,3829,2019,,,,,,,,0,0.0,0.0,0.051,0.308,0.138,4.692,4.61,0.0,9.278,0.028,1.726,0.0,0.212,-2.025,-1.412,0.5666935267257588,6.345229573576029,10.962731129248185,4.740259740259741,0.19329921067926578,0.34100541278432994,3.8442711092898887,-0.20445428136671742,5.4387525669403445,True,0.2776317609627888,0.5703416793470744,12.387037037037036,0.20196431041637847,8.2434132583268,Safe,6.4035638554587235,-1.1471849495089224
21295,2020-12-31,2020,INDL,C,D,STD,FCUV,FOCUS UNIVERSAL INC,USD,12,1.007,5.593,1.395,0.244,0.162,0.0,0.527,0.788,-2.537,-1.955,4.995,0.191,1.679,4.221,2.826,A,45,45203010,D,3829,2020,64923.0,1.0,Restatement - Financial,2020-05-15,1590418.0,FCUV,2020.0,1,0.0,0.1,0.137,1.46,1.333,2.44,4.994,0.0,7.229,0.161,2.79,0.095,0.54,-3.176,-1.698,1.2123135512535703,0.5142605633802817,3.2092040137279807,1.1500000000000001,0.9942127384416426,0.8807854137447405,2.1005807315387206,-0.10405864473448952,-2.341764458004967,False,0.08582156266762021,0.7546933667083855,6.097715736040609,0.30019667441444664,3.8414114906141736,Safe,3.6269156314864213,-1.9363490076881817
21295,2021-12-31,2021,INDL,C,D,STD,FCUV,FOCUS UNIVERSAL INC,USD,12,9.214,14.022,1.136,0.328,0.162,0.0,0.572,0.9,-3.221,-2.228,5.282,0.205,1.434,4.287,3.151,A,45,45203010,D,3829,2021,,,,,,,,0,0.0,0.0,0.191,1.679,1.395,1.007,4.995,0.1,5.593,0.162,2.826,0.244,0.788,-2.537,-1.955,1.2566722892797941,0.8139552546058495,0.3714457690539052,0.8540798094103632,1.0556525111498933,1.3055027484377482,0.47462818671434365,-0.07081728712023962,-2.9318937761791255,False,0.6163172158037371,0.3057338468121523,14.58,0.10226786478391099,9.195874768221367,Safe,6.768726087576665,-1.0020681785765226
21295,2022-12-31,2022,INDL,C,D,STD,FCUV,FOCUS UNIVERSAL INC,USD,12,4.808,9.323,0.331,0.166,0.166,0.0,1.387,1.565,-4.927,-2.958,5.156,0.113,0.354,5.395,5.064,A,45,45203010,D,3829,2022,,,,,,,,0,0.0,0.105,0.205,1.434,1.136,9.214,5.282,0.0,14.022,0.162,3.151,0.328,0.9,-3.221,-2.228,2.2329061595700703,3.1984718937602383,2.3670899653368505,0.24686192468619247,0.9540336216283207,6.510152816700645,2.1200835662284545,-0.2111981121956451,-2.6119237015793395,False,0.3669419714684114,0.5786763917194035,4.957188498402557,0.03797061031856698,2.51239097097117,Grey,2.4567963869628824,-2.0356108548750402
21295,2023-12-31,2023,INDL,C,D,STD,FCUV,FOCUS UNIVERSAL INC,USD,12,1.028,5.334,0.958,0.119,0.168,0.0,1.658,1.789,-4.718,-3.528,5.124,0.185,1.053,5.848,4.89,A,45,45203010,D,3829,2023,,,,,,,,0,0.0,0.037,0.113,0.354,0.331,4.808,5.156,0.105,9.323,0.166,5.064,0.166,1.565,-4.927,-2.958,0.5503870105640017,0.7201605709188215,2.003226054517987,2.9745762711864407,0.9825253664036075,0.32463104737986254,1.926566371577903,-0.2230971128608924,-2.10747852650742,False,-0.11811023622047243,1.0963629546306712,1.981553940749022,0.19741282339707536,-1.3568119175153401,Distress,0.5882346573643089,-4.442444694413198
21295,2024-12-31,2024,INDL,C,D,STD,FCUV,FOCUS UNIVERSAL INC,USD,12,3.847,4.08,0.388,0.008,0.074,0.0,0.877,0.885,-3.2,-4.657,0.304,0.006,0.398,6.524,6.136,A,45,45203010,D,3829,2024,,,,,,,,0,0.0,0.025,0.185,1.053,0.958,1.028,5.124,0.037,5.334,0.168,4.89,0.119,1.789,-4.718,-3.528,0.08580741545565666,3.5906932573599204,0.14679050567595409,0.3779677113010447,0.1621621621621622,3.319875450874002,0.6118795474164509,0.35710784313725485,-1.5502675179887837,True,0.7279411764705882,1.5990196078431371,3.610169491525424,0.09754901960784314,-0.8150747756729816,Grey,1.5201559903622472,-6.592156862745098
21320,2010-09-30,2010,INDL,C,D,STD,OBCN,OBOCON INC,USD,9,,,,,,,,,,,,,,,,A,45,45203010,D,3824,2010,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,Grey,,
21320,2011-09-30,2011,INDL,C,D,STD,OBCN,OBOCON INC,USD,9,,,,,,,,,,,,,,,,A,45,45203010,D,3824,2011,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,Grey,,
21320,2012-09-30,2012,INDL,C,D,STD,OBCN,OBOCON INC,USD,9,,,,,,,,,,,,,,,,A,45,45203010,D,3824,2012,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,Grey,,
21320,2013-09-30,2013,INDL,C,D,STD,OBCN,OBOCON INC,USD,9,,,,,,,,,,,,,,,,A,45,45203010,D,3824,2013,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,Grey,,
21320,2014-09-30,2014,INDL,C,D,STD,OBCN,OBOCON INC,USD,9,,,,,,,,,,,,,,,,A,45,45203010,D,3824,2014,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,Grey,,
21320,2015-09-30,2015,INDL,C,D,STD,OBCN,OBOCON INC,USD,9,,,,,,,,,,,,,,,,A,45,45203010,D,3824,2015,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,Grey,,
21320,2016-09-30,2016,INDL,C,D,STD,OBCN,OBOCON INC,USD,9,,,,,,,,,,,,,,,,A,45,45203010,D,3824,2016,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,Grey,,
21320,2017-09-30,2017,INDL,C,D,STD,OBCN,OBOCON INC,USD,9,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,-0.011,0.0,2.43,0.0,0.0,0.011,0.011,A,45,45203010,D,3824,2017,,,,,,,,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,-0.5499999999999999,,False,1.0,0.5499999999999999,inf,0.0,inf,Safe,inf,-0.5499999999999999
21320,2018-09-30,2018,INDL,C,D,STD,OBCN,OBOCON INC,USD,9,0.005,0.005,0.0,0.0,0.0,0.0,0.0,0.0,-0.015,0.0,2.43,0.0,0.0,0.015,0.015,A,45,45203010,D,3824,2018,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.02,2.43,0.0,0.02,0.0,0.011,0.0,0.0,-0.011,0.0,,,4.0,,,,,-3.0,,False,1.0,3.0,inf,0.0,inf,Safe,inf,-5.199999999999999
21320,2019-09-30,2019,INDL,C,D,STD,OBCN,OBOCON INC,USD,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005,0.0,2.43,0.0,0.0,0.005,0.005,A,45,45203010,D,3824,2019,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.005,2.43,0.0,0.005,0.0,0.015,0.0,0.0,-0.015,0.0,,,inf,,,,,-inf,,False,,inf,,,,Grey,,-inf
21629,2012-12-31,2012,INDL,C,D,STD,ENOV.1,ENOVATION CONTROLS INC -REDH,USD,12,66.364,92.908,131.719,17.799,5.359,6.27,18.11,36.406,17.584,34.251,30.73,25.489,218.556,188.716,56.997,I,45,45203010,D,3823,2012,,,,,,,,0,2.5,0.0,,,,,,,,,,,,,,,,,,,,,-0.17939251732897057,,False,0.519374004391441,2.031213673741766,1.5519969235840247,2.352391613208766,10.874811190702705,Safe,9.843202917661179,0.18926249623283248
